0 5.5
1 0.0717442
2 0.0717442
3 0.0000528933
4 0.0000528933
5 0.0000000580961
6 0.0000000610906
7 0.0000000178823
8 0.0000000149428
9 0.000000460473
10 0.000000118705
11 0.000000116741
